IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
221,9,5,43.05,4615.0,0.0,941.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,5,2015-01-12
222,9,6,49.21,4735.0,0.0,968.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,6,2015-01-12
223,9,7,62.01,5126.0,0.0,980.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,7,2015-01-12
224,9,8,63.89,5774.0,0.0,989.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,8,2015-01-12
225,9,9,70.0,6604.0,4.0,990.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,9,2015-01-12
226,9,10,70.69,7294.0,57.0,878.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,10,2015-01-12
227,9,11,70.52,7533.0,190.0,671.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,11,2015-01-12
228,9,12,67.11,7615.0,286.0,525.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,12,2015-01-12
229,9,13,64.3,7437.0,333.0,447.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,13,2015-01-12
230,9,14,62.01,7288.0,327.0,406.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,14,2015-01-12
231,9,15,60.76,7333.0,260.0,399.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,15,2015-01-12
232,9,16,62.01,7300.0,133.0,411.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,16,2015-01-12
233,9,17,63.5,7315.0,9.0,460.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,17,2015-01-12
234,9,18,66.2,7696.0,0.0,591.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,18,2015-01-12
235,9,19,69.7,8202.0,0.0,738.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,19,2015-01-12
236,9,20,67.69,8384.0,0.0,862.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,20,2015-01-12
237,9,21,62.99,8269.0,0.0,990.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,21,2015-01-12
238,9,22,54.56,7989.0,0.0,1111.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,22,2015-01-12
239,9,23,55.0,7658.0,0.0,1210.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,23,2015-01-12
240,10,0,46.17,6534.0,0.0,1268.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,0,2015-01-13
241,10,1,42.0,5754.0,0.0,1391.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,1,2015-01-13
242,10,2,40.8,5300.0,0.0,1494.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,2,2015-01-13
243,10,3,39.69,5019.0,0.0,1570.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,3,2015-01-13
244,10,4,39.2,4895.0,0.0,1609.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,4,2015-01-13
245,10,5,40.0,4864.0,0.0,1619.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,5,2015-01-13
246,10,6,44.93,4952.0,0.0,1653.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,6,2015-01-13
247,10,7,58.34,5330.0,0.0,1713.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,7,2015-01-13
248,10,8,62.2,6031.0,0.0,1790.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,8,2015-01-13
249,10,9,66.2,6837.0,36.0,1841.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,9,2015-01-13
250,10,10,68.52,7375.0,141.0,1774.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,10,2015-01-13
251,10,11,66.49,7552.0,222.0,1657.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,11,2015-01-13
252,10,12,63.31,7600.0,272.0,1639.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,12,2015-01-13
253,10,13,61.84,7414.0,294.0,1638.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,13,2015-01-13
254,10,14,57.46,7292.0,286.0,1610.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,14,2015-01-13
255,10,15,57.59,7349.0,248.0,1541.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,15,2015-01-13
256,10,16,60.69,7316.0,181.0,1399.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,16,2015-01-13
257,10,17,62.56,7355.0,85.0,1226.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,17,2015-01-13
258,10,18,67.11,7753.0,4.0,1104.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,18,2015-01-13
259,10,19,70.2,8299.0,0.0,1000.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,19,2015-01-13
260,10,20,69.1,8475.0,0.0,901.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,20,2015-01-13
261,10,21,63.89,8381.0,0.0,819.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,21,2015-01-13
262,10,22,61.84,8061.0,0.0,748.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,22,2015-01-13
263,10,23,59.76,7702.0,0.0,661.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,23,2015-01-13
264,11,0,50.25,6552.0,0.0,644.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,0,2015-01-14
265,11,1,43.22,5992.0,0.0,605.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,1,2015-01-14
266,11,2,43.05,5511.0,0.0,552.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,2,2015-01-14
267,11,3,43.21,5209.0,0.0,503.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,3,2015-01-14
268,11,4,43.05,5018.0,0.0,479.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,4,2015-01-14
269,11,5,46.83,4988.0,0.0,450.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,5,2015-01-14
270,11,6,60.69,5076.0,0.0,415.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,6,2015-01-14
271,11,7,68.03,5377.0,0.0,370.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,7,2015-01-14
272,11,8,71.46,6049.0,0.0,315.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,8,2015-01-14
273,11,9,78.9,6998.0,29.0,281.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,9,2015-01-14
274,11,10,81.12,7480.0,124.0,275.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,10,2015-01-14
275,11,11,77.15,7631.0,201.0,304.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,11,2015-01-14
276,11,12,71.15,7611.0,247.0,354.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,12,2015-01-14
277,11,13,68.25,7414.0,265.0,395.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,13,2015-01-14
278,11,14,63.89,7292.0,257.0,489.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,14,2015-01-14
279,11,15,63.01,7349.0,221.0,634.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,15,2015-01-14
280,11,16,64.89,7316.0,158.0,786.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,16,2015-01-14
281,11,17,67.11,7355.0,68.0,922.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,17,2015-01-14
282,11,18,69.96,7703.0,0.0,1051.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,18,2015-01-14
283,11,19,70.52,8201.0,0.0,1195.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,19,2015-01-14
284,11,20,68.75,8375.0,0.0,1334.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,20,2015-01-14
285,11,21,62.99,8282.0,0.0,1475.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,21,2015-01-14
286,11,22,55.0,7966.0,0.0,1645.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,22,2015-01-14
287,11,23,45.67,7611.0,0.0,1807.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,23,2015-01-14
288,12,0,39.0,6563.0,0.0,2143.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,0,2015-01-15
289,12,1,35.0,5773.0,0.0,2264.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,1,2015-01-15
290,12,2,34.73,5306.0,0.0,2379.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,2,2015-01-15
291,12,3,33.04,5015.0,0.0,2512.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,3,2015-01-15
292,12,4,32.25,4857.0,0.0,2647.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,4,2015-01-15
293,12,5,33.0,4826.0,0.0,2785.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,5,2015-01-15
294,12,6,38.0,4914.0,0.0,2929.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,6,2015-01-15
295,12,7,48.62,5254.0,0.0,3061.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,7,2015-01-15
296,12,8,57.59,5940.0,0.0,3193.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,8,2015-01-15
297,12,9,63.01,6817.0,28.0,3323.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,9,2015-01-15
298,12,10,64.0,7328.0,110.0,3430.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,10,2015-01-15
299,12,11,62.01,7491.0,173.0,3554.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,11,2015-01-15
300,12,12,54.87,7506.0,218.0,3678.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,12,2015-01-15
301,12,13,45.3,7298.0,240.0,3755.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,13,2015-01-15
302,12,14,41.35,7142.0,223.0,3774.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,14,2015-01-15
303,12,15,40.8,7199.0,193.0,3669.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,15,2015-01-15
304,12,16,45.03,7166.0,139.0,3483.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,16,2015-01-15
305,12,17,52.47,7205.0,62.0,3138.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,17,2015-01-15
306,12,18,61.69,7578.0,2.0,2885.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,18,2015-01-15
307,12,19,63.43,8100.0,0.0,2725.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,19,2015-01-15
308,12,20,62.01,8275.0,0.0,2676.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,20,2015-01-15
309,12,21,54.12,8182.0,0.0,2697.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,21,2015-01-15
310,12,22,42.35,7864.0,0.0,2603.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,22,2015-01-15
311,12,23,40.13,7507.0,0.0,2464.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,23,2015-01-15
312,13,0,36.0,6506.0,0.0,2681.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,0,2015-01-16
313,13,1,34.0,5984.0,0.0,2685.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,1,2015-01-16
314,13,2,33.04,5385.0,0.0,2606.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,2,2015-01-16
315,13,3,33.04,5138.0,0.0,2521.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,3,2015-01-16
316,13,4,33.73,4949.0,0.0,2430.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,4,2015-01-16
317,13,5,35.0,4932.0,0.0,2276.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,5,2015-01-16
318,13,6,40.69,4923.0,0.0,2057.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,6,2015-01-16
319,13,7,57.93,5161.0,0.0,1872.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,7,2015-01-16
320,13,8,64.89,5626.0,0.0,1718.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,8,2015-01-16
321,13,9,70.52,6418.0,10.0,1552.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,9,2015-01-16
322,13,10,71.25,7033.0,71.0,1401.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,10,2015-01-16
323,13,11,68.69,7179.0,126.0,1311.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,11,2015-01-16
324,13,12,62.56,7369.0,163.0,1229.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,12,2015-01-16
325,13,13,58.34,7458.0,180.0,1152.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,13,2015-01-16
326,13,14,48.84,7401.0,177.0,1129.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,14,2015-01-16
327,13,15,46.25,7331.0,155.0,1191.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,15,2015-01-16
328,13,16,54.02,7241.0,114.0,1321.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,16,2015-01-16
329,13,17,58.98,7231.0,53.0,1478.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,17,2015-01-16
330,13,18,63.52,7499.0,2.0,1704.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,18,2015-01-16
331,13,19,66.94,7921.0,0.0,1851.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,19,2015-01-16
332,13,20,64.89,8076.0,0.0,1817.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,20,2015-01-16
333,13,21,59.88,7986.0,0.0,1727.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,21,2015-01-16
334,13,22,55.02,7704.0,0.0,1624.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,22,2015-01-16
335,13,23,45.34,7371.0,0.0,1515.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,23,2015-01-16
336,14,0,36.54,6622.0,0.0,899.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,0,2015-01-17
337,14,1,33.8,5868.0,0.0,922.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,1,2015-01-17
338,14,2,33.04,5434.0,0.0,914.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,2,2015-01-17
339,14,3,33.04,5123.0,0.0,879.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,3,2015-01-17
340,14,4,33.04,4941.0,0.0,808.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,4,2015-01-17
341,14,5,34.0,4854.0,0.0,714.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,5,2015-01-17
342,14,6,36.0,4790.0,0.0,614.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,6,2015-01-17
343,14,7,41.19,4849.0,0.0,518.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,7,2015-01-17
344,14,8,48.2,4959.0,0.0,438.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,8,2015-01-17
345,14,9,60.64,5256.0,30.0,368.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,9,2015-01-17
346,14,10,64.88,5788.0,123.0,277.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,10,2015-01-17
347,14,11,64.88,6092.0,198.0,168.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,11,2015-01-17
348,14,12,62.5,6161.0,250.0,101.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,12,2015-01-17
349,14,13,58.69,6204.0,275.0,70.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,13,2015-01-17
350,14,14,47.0,6121.0,270.0,62.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,14,2015-01-17
351,14,15,40.4,6048.0,237.0,62.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,15,2015-01-17
352,14,16,39.84,5959.0,174.0,66.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,16,2015-01-17
353,14,17,43.1,5941.0,81.0,70.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,17,2015-01-17
354,14,18,56.68,6496.0,3.0,93.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,18,2015-01-17
355,14,19,59.82,7313.0,0.0,121.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,19,2015-01-17
356,14,20,57.59,7582.0,0.0,148.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,20,2015-01-17
357,14,21,53.7,7474.0,0.0,175.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,21,2015-01-17
358,14,22,42.25,7111.0,0.0,202.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,22,2015-01-17
359,14,23,37.78,6863.0,0.0,225.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,23,2015-01-17
360,15,0,36.24,6119.0,0.0,3150.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,0,2015-01-18
361,15,1,33.8,5513.0,0.0,3160.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,1,2015-01-18
362,15,2,28.75,5012.0,0.0,3067.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,2,2015-01-18
363,15,3,27.57,4729.0,0.0,2937.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,3,2015-01-18
364,15,4,25.0,4578.0,0.0,2761.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,4,2015-01-18
365,15,5,27.25,4493.0,0.0,2563.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,5,2015-01-18
366,15,6,28.79,4486.0,0.0,2396.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,6,2015-01-18
367,15,7,33.6,4526.0,0.0,2212.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,7,2015-01-18
368,15,8,34.9,4430.0,0.0,1973.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,8,2015-01-18
369,15,9,39.84,4617.0,4.0,1659.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,9,2015-01-18
370,15,10,43.97,5200.0,37.0,1337.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,10,2015-01-18
371,15,11,53.98,5649.0,70.0,1025.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,11,2015-01-18
372,15,12,50.1,5941.0,91.0,768.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,12,2015-01-18
373,15,13,53.69,6014.0,98.0,592.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,13,2015-01-18
374,15,14,52.8,5816.0,91.0,501.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,14,2015-01-18
375,15,15,42.51,5605.0,71.0,491.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,15,2015-01-18
376,15,16,42.0,5480.0,41.0,580.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,16,2015-01-18
377,15,17,42.51,5459.0,7.0,853.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,17,2015-01-18
378,15,18,55.57,6088.0,0.0,1374.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,18,2015-01-18
379,15,19,60.8,6890.0,0.0,1917.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,19,2015-01-18
380,15,20,59.82,7191.0,0.0,2490.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,20,2015-01-18
381,15,21,57.59,7206.0,0.0,3062.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,21,2015-01-18
382,15,22,53.69,6930.0,0.0,3470.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,22,2015-01-18
383,15,23,42.51,6656.0,0.0,3615.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,23,2015-01-18
384,16,0,38.24,5788.0,0.0,3667.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,0,2015-01-19
385,16,1,34.9,5457.0,0.0,3673.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,1,2015-01-19
386,16,2,33.04,5048.0,0.0,3674.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,2,2015-01-19
387,16,3,29.53,4825.0,0.0,3707.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,3,2015-01-19
388,16,4,28.07,4709.0,0.0,3674.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,4,2015-01-19
389,16,5,31.17,4695.0,0.0,3622.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,5,2015-01-19
390,16,6,39.2,4848.0,0.0,3470.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,6,2015-01-19
391,16,7,52.07,5314.0,0.0,3362.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,7,2015-01-19
392,16,8,56.49,6037.0,0.0,3239.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,8,2015-01-19
393,16,9,64.88,7013.0,0.0,3085.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,9,2015-01-19
394,16,10,65.02,7554.0,15.0,2859.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,10,2015-01-19
395,16,11,64.88,7667.0,59.0,2620.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,11,2015-01-19
396,16,12,59.07,7669.0,87.0,2416.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,12,2015-01-19
397,16,13,55.69,7440.0,98.0,2252.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,13,2015-01-19
398,16,14,47.72,7306.0,90.0,2113.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,14,2015-01-19
399,16,15,47.43,7364.0,64.0,1978.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,15,2015-01-19
400,16,16,54.56,7339.0,28.0,1788.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,16,2015-01-19
401,16,17,60.69,7307.0,1.0,1642.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,17,2015-01-19
402,16,18,67.25,7648.0,0.0,1626.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,18,2015-01-19
403,16,19,70.01,8164.0,0.0,1653.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,19,2015-01-19
404,16,20,69.0,8335.0,0.0,1593.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,20,2015-01-19
405,16,21,65.69,8230.0,0.0,1469.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,21,2015-01-19
406,16,22,60.76,7925.0,0.0,1319.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,22,2015-01-19
407,16,23,56.69,7660.0,0.0,1174.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,23,2015-01-19
408,17,0,46.67,6095.0,0.0,1095.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,0,2015-01-20
409,17,1,42.44,5782.0,0.0,969.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,1,2015-01-20
410,17,2,42.02,5300.0,0.0,863.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,2,2015-01-20
411,17,3,40.0,5017.0,0.0,812.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,3,2015-01-20
412,17,4,39.4,4875.0,0.0,776.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,4,2015-01-20
413,17,5,42.02,4833.0,0.0,819.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,5,2015-01-20
414,17,6,47.43,4881.0,0.0,944.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,6,2015-01-20
415,17,7,63.89,5230.0,0.0,1076.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,7,2015-01-20
416,17,8,67.69,5969.0,0.0,1281.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,8,2015-01-20
417,17,9,71.15,6809.0,5.0,1489.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,9,2015-01-20
418,17,10,77.51,7379.0,37.0,1564.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,10,2015-01-20
419,17,11,74.75,7548.0,67.0,1605.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,11,2015-01-20
420,17,12,69.89,7544.0,88.0,1647.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,12,2015-01-20
421,17,13,67.94,7315.0,98.0,1712.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,13,2015-01-20
422,17,14,65.01,7181.0,96.0,1756.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,14,2015-01-20
423,17,15,65.01,7239.0,84.0,1822.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,15,2015-01-20
424,17,16,66.6,7214.0,63.0,1902.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,16,2015-01-20
425,17,17,67.94,7182.0,32.0,2044.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,17,2015-01-20
426,17,18,69.89,7523.0,3.0,2243.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,18,2015-01-20
427,17,19,70.91,8039.0,0.0,2400.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,19,2015-01-20
428,17,20,69.18,8210.0,0.0,2472.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,20,2015-01-20
429,17,21,65.75,8105.0,0.0,2510.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,21,2015-01-20
430,17,22,63.1,7800.0,0.0,2516.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,22,2015-01-20
431,17,23,57.59,7522.0,0.0,2482.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,23,2015-01-20
432,18,0,60.01,6648.0,0.0,2411.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,0,2015-01-21
433,18,1,47.43,5970.0,0.0,2335.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,1,2015-01-21
434,18,2,45.94,5375.0,0.0,2243.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,2,2015-01-21
435,18,3,43.77,5104.0,0.0,2150.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,3,2015-01-21
436,18,4,42.0,5045.0,0.0,2082.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,4,2015-01-21
437,18,5,42.88,4871.0,0.0,2074.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,5,2015-01-21
438,18,6,46.04,4881.0,0.0,2127.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,6,2015-01-21
439,18,7,59.82,5230.0,0.0,2217.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,7,2015-01-21
440,18,8,62.33,5969.0,0.0,2307.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,8,2015-01-21
441,18,9,65.69,6809.0,41.0,2342.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,9,2015-01-21
442,18,10,67.75,7354.0,157.0,2314.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,10,2015-01-21
443,18,11,65.01,7494.0,246.0,2368.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,11,2015-01-21
